GEONAME,Distance
"Congressional District 5 (118th Congress), Texas",63.61690027028981
"Congressional District 2 (118th Congress), Louisiana",64.10990563087735
"Congressional District 27 (118th Congress), Texas",64.2714555615477
"Congressional District (at Large) (118th Congress), North Dakota",66.05527987980976
"Congressional District 6 (118th Congress), South Carolina",67.21331713284206
"Congressional District 7 (118th Congress), Alabama",67.62203782791524
"Congressional District 2 (118th Congress), New Mexico",67.68988107538674
"Congressional District 2 (118th Congress), Illinois",68.15797825640077
"Congressional District 3 (118th Congress), New Mexico",68.19596762272678
"Congressional District 6 (118th Congress), Minnesota",70.05419330775283
"Congressional District 9 (118th Congress), Tennessee",70.51276480184279
"Congressional District 11 (118th Congress), Texas",71.40266101483894
"Congressional District 5 (118th Congress), Wisconsin",72.99842464053592
"Congressional District 4 (118th Congress), Washington",73.76733694529035
"Congressional District 6 (118th Congress), Texas",74.00135133901271
"Congressional District 2 (118th Congress), Mississippi",79.87934651710665
"Congressional District 3 (118th Congress), Louisiana",81.47441316143369
"Congressional District 30 (118th Congress), Texas",84.27793305486318
"Congressional District 23 (118th Congress), Texas",91.0848505515599
"Congressional District 9 (118th Congress), Texas",103.15498049052212
"Congressional District 21 (118th Congress), California",108.47603421954547
"Congressional District 28 (118th Congress), Texas",109.98149844405648
"Congressional District 25 (118th Congress), California",116.60737540996281
"Congressional District 16 (118th Congress), Texas",129.48177477931014
"Congressional District 5 (118th Congress), Kentucky",131.4560382789623
"Congressional District 15 (118th Congress), Texas",135.17266735549757
"Congressional District 22 (118th Congress), California",136.40927387828145
"Congressional District 29 (118th Congress), Texas",144.28728287690498
"Congressional District 34 (118th Congress), Texas",175.0722136719588
"Congressional District 26 (118th Congress), Florida",175.33736053676637
"Congressional District 1 (118th Congress), Massachusetts",176.43111970397965
"Congressional District 6 (118th Congress), California",178.23372295948934
"Congressional District 7 (118th Congress), Ohio",178.38525723837157
"Congressional District 9 (118th Congress), Massachusetts",178.69317278508433
"Congressional District 4 (118th Congress), Massachusetts",178.86349543716292
"Congressional District 19 (118th Congress), New York",179.52306258528458
"Congressional District 5 (118th Congress), Connecticut",179.933293195006
"Congressional District 23 (118th Congress), New York",180.1115487690892
"Congressional District 5 (118th Congress), Washington",180.40662404690133
"Congressional District 3 (118th Congress), Connecticut",180.60852693048577
"Congressional District 3 (118th Congress), Washington",180.82624256451274
"Congressional District 1 (118th Congress), Michigan",181.2159209341166
"Congressional District 1 (118th Congress), Georgia",181.4710445222598
"Congressional District 1 (118th Congress), Maine",181.70561356215717
"Congressional District 21 (118th Congress), New York",181.74361061671468
"Congressional District 25 (118th Congress), New York",181.81199080368708
"Congressional District 5 (118th Congress), Florida",181.81718840637703
"Congressional District 10 (118th Congress), Washington",182.58047540742135
"Congressional District 2 (118th Congress), Washington",182.9209938744047
"Congressional District 4 (118th Congress), South Carolina",182.9343598124748
"Congressional District 13 (118th Congress), Ohio",183.07722414325602
"Congressional District 24 (118th Congress), New York",183.16498027734448
"Congressional District 13 (118th Congress), Florida",183.3922299335498
"Congressional District 1 (118th Congress), Illinois",183.5643211520147
"Congressional District 6 (118th Congress), Massachusetts",183.61309866128832
"Congressional District 2 (118th Congress), Connecticut",183.63305802605367
"Congressional District 7 (118th Congress), Colorado",183.7340469265291
"Congressional District 1 (118th Congress), Connecticut",183.9876898055954
"Congressional District 1 (118th Congress), Florida",184.04572801344779
"Congressional District 11 (118th Congress), Illinois",184.12395281440163
"Congressional District 1 (118th Congress), New Hampshire",184.17174050325963
"Congressional District 8 (118th Congress), Arizona",184.36528957480039
"Congressional District 6 (118th Congress), Washington",184.4815708953065
"Congressional District 4 (118th Congress), Oregon",184.59452862964275
"Congressional District 1 (118th Congress), Pennsylvania",184.84020125503002
"Congressional District 2 (118th Congress), Virginia",184.98105308382262
"Congressional District 1 (118th Congress), Maryland",184.98959430194986
"Congressional District 3 (118th Congress), New Jersey",185.0021351228142
"Congressional District 3 (118th Congress), Michigan",185.2486977012254
"Congressional District 6 (118th Congress), Oregon",185.24899459916105
"Congressional District 10 (118th Congress), Ohio",185.26200365968194
"Congressional District 5 (118th Congress), California",185.27050493804995
"Congressional District 10 (118th Congress), Michigan",185.40161811591614
"Congressional District (at Large) (118th Congress), Vermont",185.49328828828283
"Congressional District 10 (118th Congress), Illinois",185.63714606726748
"Congressional District 2 (118th Congress), Maryland",185.84889023074632
"Congressional District 1 (118th Congress), New Jersey",185.8600548800091
"Congressional District 2 (118th Congress), California",185.87546906464016
"Congressional District 7 (118th Congress), North Carolina",186.0418501305553
"Congressional District 3 (118th Congress), California",186.0707123649501
"Congressional District 7 (118th Congress), Florida",186.08014402401992
"Congressional District 3 (118th Congress), Minnesota",186.0833952828677
"Congressional District 2 (118th Congress), New Hampshire",186.16073699897086
"Congressional District 11 (118th Congress), New York",186.1694120955427
"Congressional District 2 (118th Congress), Tennessee",186.17142637902305
"Congressional District 8 (118th Congress), Washington",186.18966136711242
"Congressional District 8 (118th Congress), Illinois",186.25353687916908
"Congressional District 18 (118th Congress), New York",186.27850117498798
"Congressional District 22 (118th Congress), New York",186.34103144503626
"Congressional District 5 (118th Congress), Pennsylvania",186.5330533712457
"Congressional District 2 (118th Congress), Missouri",186.55342398358707
"Congressional District 6 (118th Congress), Colorado",186.7249046056792
"Congressional District 2 (118th Congress), Massachusetts",186.7544644714016
"Congressional District 6 (118th Congress), Virginia",186.77108983994285
"Congressional District 6 (118th Congress), Maryland",186.81274046488372
"Congressional District 5 (118th Congress), Oregon",186.95269455132225
"Congressional District 17 (118th Congress), New York",186.95568993748225
"Congressional District 3 (118th Congress), Oregon",186.98224514643096
"Congressional District 6 (118th Congress), Florida",187.00114972908588
"Congressional District 7 (118th Congress), Pennsylvania",187.0692919749257
"Congressional District 4 (118th Congress), Colorado",187.08516777125865
"Congressional District 2 (118th Congress), Florida",187.18071481859448
"Congressional District 11 (118th Congress), Pennsylvania",187.29949279162503
"Congressional District 1 (118th Congress), New Mexico",187.44103072699957
"Congressional District 3 (118th Congress), Virginia",187.50901311670327
"Congressional District 2 (118th Congress), New Jersey",187.5275179806953
"Congressional District (at Large) (118th Congress), Delaware",187.66515393114406
"Congressional District 25 (118th Congress), Texas",187.67959398933064
"Congressional District 2 (118th Congress), Pennsylvania",187.7244523230791
"Congressional District 6 (118th Congress), North Carolina",187.7514580502639
"Congressional District 4 (118th Congress), Georgia",187.76293563959848
"Congressional District 12 (118th Congress), Florida",187.85651439329965
"Congressional District 7 (118th Congress), New Jersey",188.0194138912256
"Congressional District 10 (118th Congress), Georgia",188.0755433329916
"Congressional District 4 (118th Congress), Michigan",188.21469124380275
"Congressional District 11 (118th Congress), Ohio",188.25445545856277
