GEONAME,Distance
"Congressional District 4 (118th Congress), Iowa",131.07982300873007
"Congressional District (at Large) (118th Congress), North Dakota",131.1325283825489
"Congressional District 1 (118th Congress), Iowa",131.24633328211496
"Congressional District 1 (118th Congress), Kentucky",131.34043551016572
"Congressional District 4 (118th Congress), Missouri",131.60159573500619
"Congressional District 5 (118th Congress), Ohio",131.75021821613808
"Congressional District 6 (118th Congress), Minnesota",131.8166529691905
"Congressional District 2 (118th Congress), Kentucky",132.03897151977517
"Congressional District 2 (118th Congress), Missouri",132.09023430973238
"Congressional District 11 (118th Congress), North Carolina",132.31439830948105
"Congressional District 3 (118th Congress), Missouri",132.3214646230913
"Congressional District 2 (118th Congress), Montana",132.40373861791062
"Congressional District 7 (118th Congress), Missouri",132.41544471850708
"Congressional District 8 (118th Congress), Wisconsin",132.68153601763888
"Congressional District 7 (118th Congress), Ohio",132.70719648911282
"Congressional District 4 (118th Congress), Ohio",133.05299695985806
"Congressional District 16 (118th Congress), Illinois",133.1378233260556
"Congressional District 5 (118th Congress), New York",133.40063717988755
"Congressional District 5 (118th Congress), Michigan",133.4436959919801
"Congressional District 6 (118th Congress), Ohio",133.47325574810858
"Congressional District 2 (118th Congress), Iowa",133.56279422054632
"Congressional District 14 (118th Congress), Ohio",133.9058624556819
"Congressional District 3 (118th Congress), Pennsylvania",134.29702156042032
"Congressional District 6 (118th Congress), Missouri",134.3364433056049
"Congressional District 12 (118th Congress), Illinois",134.38102544630325
"Congressional District 6 (118th Congress), Wisconsin",134.48189469218522
"Congressional District 5 (118th Congress), Wisconsin",134.60921216618127
"Congressional District 9 (118th Congress), Virginia",134.65934798594563
"Congressional District 1 (118th Congress), New Hampshire",134.76605655728002
"Congressional District 4 (118th Congress), Kentucky",134.77195553971902
"Congressional District 8 (118th Congress), Missouri",134.78542206039938
"Congressional District 26 (118th Congress), California",134.89629349985861
"Congressional District 9 (118th Congress), Pennsylvania",134.9201615771342
"Congressional District 16 (118th Congress), Pennsylvania",134.92353389976117
"Congressional District 8 (118th Congress), Indiana",135.06098622474218
"Congressional District 1 (118th Congress), Montana",135.1472530242476
"Congressional District 21 (118th Congress), New York",135.14891786470213
"Congressional District 24 (118th Congress), New York",135.1736660744244
"Congressional District 7 (118th Congress), Maryland",135.47748890498377
"Congressional District 9 (118th Congress), Michigan",135.5487735097592
"Congressional District 9 (118th Congress), Texas",135.5741125731605
"Congressional District 2 (118th Congress), New Hampshire",135.63502497511473
"Congressional District 9 (118th Congress), Indiana",135.68695589480959
"Congressional District 7 (118th Congress), Minnesota",135.7823626249006
"Congressional District 12 (118th Congress), Ohio",135.96631935887652
"Congressional District 2 (118th Congress), Michigan",136.09944893349126
"Congressional District 6 (118th Congress), New York",136.16023648628112
"Congressional District 8 (118th Congress), Minnesota",136.4049852461412
"Congressional District 23 (118th Congress), New York",136.5336588537786
"Congressional District 2 (118th Congress), West Virginia",136.9904011235824
"Congressional District 1 (118th Congress), Tennessee",137.14882427494592
"Congressional District 1 (118th Congress), Maine",137.32676359690416
"Congressional District 3 (118th Congress), Wisconsin",137.531341882496
"Congressional District 13 (118th Congress), Pennsylvania",137.5442837779891
"Congressional District 30 (118th Congress), Texas",137.54773716786474
"Congressional District 4 (118th Congress), Georgia",137.8227122066606
"Congressional District 15 (118th Congress), Illinois",138.12914247181874
"Congressional District 18 (118th Congress), Texas",138.14666119743902
"Congressional District 7 (118th Congress), Alabama",138.2992407788271
"Congressional District 7 (118th Congress), Wisconsin",138.4344610275924
"Congressional District 14 (118th Congress), Pennsylvania",138.75921591015134
"Congressional District (at Large) (118th Congress), Vermont",138.80014409214422
"Congressional District 15 (118th Congress), Pennsylvania",138.93563257854336
"Congressional District 1 (118th Congress), Michigan",139.04269128580617
"Congressional District 2 (118th Congress), Louisiana",139.45042129731985
"Congressional District 28 (118th Congress), California",139.9155102195607
"Congressional District 2 (118th Congress), Maine",140.02206968903153
"Congressional District 4 (118th Congress), Maryland",140.05431089402424
"Congressional District 15 (118th Congress), New York",140.77691572129288
"Congressional District 45 (118th Congress), California",142.0917661231642
"Congressional District 35 (118th Congress), Texas",147.25698625192626
"Congressional District 37 (118th Congress), California",149.35846142753346
"Congressional District 13 (118th Congress), Georgia",152.0293392737073
"Congressional District 2 (118th Congress), New Mexico",152.68264472427768
"Congressional District 44 (118th Congress), California",153.12912851577258
"Congressional District 33 (118th Congress), Texas",153.74371531870824
"Congressional District 29 (118th Congress), California",153.82880094442652
"Congressional District 39 (118th Congress), California",153.8822926785275
"Congressional District 27 (118th Congress), Texas",156.6886083925695
"Congressional District 22 (118th Congress), California",158.02952255828654
"Congressional District 43 (118th Congress), California",158.39823231336894
"Congressional District 33 (118th Congress), California",159.35043143964185
"Congressional District 42 (118th Congress), California",159.74889670980517
"Congressional District 23 (118th Congress), Texas",161.41666580622956
"Congressional District 7 (118th Congress), Arizona",161.49631574744978
"Congressional District 52 (118th Congress), California",163.13761062366947
"Congressional District 34 (118th Congress), California",163.7430914573192
"Congressional District 38 (118th Congress), California",163.93757958442598
"Congressional District 9 (118th Congress), California",164.3691881101808
"Congressional District 4 (118th Congress), Illinois",164.8981503838051
"Congressional District 31 (118th Congress), California",164.96787566068735
"Congressional District 25 (118th Congress), California",165.48486335613902
"Congressional District 46 (118th Congress), California",165.8521027904078
"Congressional District 1 (118th Congress), Nevada",165.92474197659612
"Congressional District 8 (118th Congress), California",166.18044409616914
"Congressional District 35 (118th Congress), California",167.15376154905996
"Congressional District 3 (118th Congress), Arizona",167.32653704657847
"Congressional District 4 (118th Congress), Nevada",167.39235346932668
"Congressional District 28 (118th Congress), Florida",168.24835809005685
"Congressional District 21 (118th Congress), California",168.5513868231288
"Congressional District 13 (118th Congress), California",169.39678273214045
"Congressional District 29 (118th Congress), Texas",170.9606094982116
"Congressional District 18 (118th Congress), California",171.1000292226743
"Congressional District 26 (118th Congress), Florida",171.41470181988475
"Congressional District 20 (118th Congress), Texas",172.5081447352559
"Congressional District 4 (118th Congress), Washington",173.04814359015816
"Congressional District 7 (118th Congress), California",173.3807947841975
"Congressional District 20 (118th Congress), California",174.61901385587998
"Congressional District 24 (118th Congress), California",175.62229357345268
"Congressional District 27 (118th Congress), Florida",176.10434406907743
"Congressional District 4 (118th Congress), California",176.92902531806362
"Congressional District 51 (118th Congress), California",178.4439407769286
"Congressional District 12 (118th Congress), California",178.5263285904911
"Congressional District 6 (118th Congress), California",178.58029006584124
"Congressional District 3 (118th Congress), Nevada",183.02398749890682
"Congressional District 14 (118th Congress), California",183.64786957653496
"Congressional District 15 (118th Congress), California",186.16484630563312
"Congressional District 9 (118th Congress), Washington",187.13834454755658
"Congressional District 28 (118th Congress), Texas",187.73185664665442
"Congressional District 2 (118th Congress), Nevada",189.0977524985424
"Congressional District 1 (118th Congress), California",189.37373101885066
"Congressional District 9 (118th Congress), North Carolina",193.1921582259487
"Congressional District 6 (118th Congress), Oregon",193.95455653322506
"Congressional District 10 (118th Congress), Washington",197.0764572443903
"Congressional District 16 (118th Congress), Texas",197.64776750573228
"Congressional District 2 (118th Congress), Utah",198.08086732443394
"Congressional District 3 (118th Congress), Oregon",198.48455859335758
"Congressional District 24 (118th Congress), Florida",200.25503738982448
"Congressional District 2 (118th Congress), Hawaii",201.35160789027736
"Congressional District 15 (118th Congress), Texas",201.40650436368733
"Congressional District (at Large) (118th Congress), Alaska",202.75159678779352
"Congressional District 2 (118th Congress), Washington",203.3908798348638
"Congressional District 17 (118th Congress), California",205.05828439738787
"Congressional District 4 (118th Congress), Utah",205.2060184302595
