GEONAME,Distance
"Congressional District 4 (118th Congress), Washington",59.83084488790042
"Congressional District 5 (118th Congress), Alabama",59.84563476144271
"Congressional District 4 (118th Congress), Arkansas",59.89674448582326
"Congressional District 6 (118th Congress), Alabama",60.132187720055555
"Congressional District 7 (118th Congress), Pennsylvania",60.36911461997765
"Congressional District 6 (118th Congress), Virginia",60.424746586146306
"Congressional District 4 (118th Congress), Georgia",60.517600745568224
"Congressional District 10 (118th Congress), Texas",60.58002971276921
"Congressional District 7 (118th Congress), Minnesota",60.87060045703508
"Congressional District 9 (118th Congress), Florida",61.01548983659805
"Congressional District 16 (118th Congress), Florida",61.079865749688736
"Congressional District 19 (118th Congress), Florida",61.09787230337895
"Congressional District 14 (118th Congress), Ohio",61.34949062543225
"Congressional District 1 (118th Congress), Idaho",61.367336588774975
"Congressional District 2 (118th Congress), Ohio",61.383303918899635
"Congressional District 6 (118th Congress), Kentucky",61.441679664540416
"Congressional District 6 (118th Congress), Louisiana",61.82709761908608
"Congressional District 7 (118th Congress), Florida",61.84197603569925
"Congressional District 4 (118th Congress), Ohio",61.97693119217826
"Congressional District 35 (118th Congress), Texas",61.995645008339096
"Congressional District 8 (118th Congress), Texas",62.06351585271334
"Congressional District 1 (118th Congress), Nevada",62.39575306060502
"Congressional District 4 (118th Congress), Illinois",62.417305292683054
"Congressional District 1 (118th Congress), Arkansas",62.694178358121896
"Congressional District 4 (118th Congress), Nevada",62.751015928030995
"Congressional District 9 (118th Congress), Indiana",63.44856184343346
"Congressional District 13 (118th Congress), Illinois",63.5905653379493
"Congressional District 4 (118th Congress), Indiana",63.6043237523991
"Congressional District 31 (118th Congress), Texas",63.72166036757046
"Congressional District 2 (118th Congress), New Jersey",63.95701681598353
"Congressional District 5 (118th Congress), Ohio",63.97343198547347
"Congressional District 2 (118th Congress), Arizona",64.14429047078157
"Congressional District 17 (118th Congress), Florida",64.2362047446765
"Congressional District 6 (118th Congress), Ohio",64.35829394879886
"Congressional District 3 (118th Congress), Missouri",64.44486015191592
"Congressional District 9 (118th Congress), Texas",64.58622144079958
"Congressional District 4 (118th Congress), Virginia",64.76163988041068
"Congressional District 2 (118th Congress), Michigan",64.96560628517216
"Congressional District 35 (118th Congress), California",64.96945436126119
"Congressional District 9 (118th Congress), Virginia",65.23204733871228
"Congressional District 13 (118th Congress), Ohio",65.34087541501108
"Congressional District 15 (118th Congress), Illinois",65.4360756769536
"Congressional District 1 (118th Congress), Wisconsin",65.64205968736813
"Congressional District 10 (118th Congress), Michigan",65.83008430801225
"Congressional District 8 (118th Congress), Arizona",66.09417523503868
"Congressional District 22 (118th Congress), Florida",66.47939530410908
"Congressional District 13 (118th Congress), Florida",66.53081992580582
"Congressional District 52 (118th Congress), California",66.82836224238926
"Congressional District 1 (118th Congress), Montana",66.90724923354718
"Congressional District 2 (118th Congress), Illinois",67.34626938442841
"Congressional District 5 (118th Congress), Michigan",67.48429446915777
"Congressional District 25 (118th Congress), Florida",67.5319183793856
"Congressional District 11 (118th Congress), Florida",67.54879717655969
"Congressional District 2 (118th Congress), Nevada",67.65330738404442
"Congressional District 28 (118th Congress), Texas",67.7982300653933
"Congressional District 3 (118th Congress), Nevada",68.09368546348479
"Congressional District 8 (118th Congress), Minnesota",68.1091036499527
"Congressional District 18 (118th Congress), Texas",68.28967711155178
"Congressional District 8 (118th Congress), Pennsylvania",68.57149553568159
"Congressional District 2 (118th Congress), Iowa",68.94787886512536
"Congressional District 2 (118th Congress), Montana",68.97071842456043
